2026-05-17 22:03:46 - INFO - train: 180887, valid: 7703, test: 20170
2026-05-17 22:06:45 - INFO - epoch-0, train_loss-6.6480, train_rmse-2.5784, valid_rmse-1.0486, valid_pr-0.4602
2026-05-18 04:23:57 - INFO - epoch-122, train_loss-0.2365, train_rmse-0.4864, valid_rmse-0.6623, valid_pr-0.8270
2026-05-18 04:26:58 - INFO - epoch-123, train_loss-0.2362, train_rmse-0.4860, valid_rmse-0.6620, valid_pr-0.8270
2026-05-18 04:29:59 - INFO - epoch-124, train_loss-0.2344, train_rmse-0.4842, valid_rmse-0.6623, valid_pr-0.8283
2026-05-18 04:32:53 - INFO - epoch-125, train_loss-0.2350, train_rmse-0.4848, valid_rmse-0.6699, valid_pr-0.8275
2026-05-18 04:35:51 - INFO - epoch-126, train_loss-0.2339, train_rmse-0.4837, valid_rmse-0.6789, valid_pr-0.8222
2026-05-18 04:38:50 - INFO - epoch-127, train_loss-0.2341, train_rmse-0.4839, valid_rmse-0.6584, valid_pr-0.8265
2026-05-18 04:41:52 - INFO - epoch-128, train_loss-0.2320, train_rmse-0.4816, valid_rmse-0.6687, valid_pr-0.8237
2026-05-18 04:44:57 - INFO - epoch-129, train_loss-0.2311, train_rmse-0.4807, valid_rmse-0.6634, valid_pr-0.8273
2026-05-18 04:47:58 - INFO - epoch-130, train_loss-0.2296, train_rmse-0.4792, valid_rmse-0.6540, valid_pr-0.8312
2026-05-18 04:51:11 - INFO - epoch-131, train_loss-0.2309, train_rmse-0.4805, valid_rmse-0.6587, valid_pr-0.8285
2026-05-18 04:54:33 - INFO - epoch-132, train_loss-0.2310, train_rmse-0.4806, valid_rmse-0.6651, valid_pr-0.8280
2026-05-18 04:57:50 - INFO - epoch-133, train_loss-0.2297, train_rmse-0.4793, valid_rmse-0.6631, valid_pr-0.8275
2026-05-18 05:01:03 - INFO - epoch-134, train_loss-0.2309, train_rmse-0.4805, valid_rmse-0.6627, valid_pr-0.8254
2026-05-18 05:04:03 - INFO - epoch-135, train_loss-0.2289, train_rmse-0.4785, valid_rmse-0.6862, valid_pr-0.8205
2026-05-18 05:07:02 - INFO - epoch-136, train_loss-0.2286, train_rmse-0.4781, valid_rmse-0.6680, valid_pr-0.8278
2026-05-18 05:09:54 - INFO - epoch-137, train_loss-0.2290, train_rmse-0.4785, valid_rmse-0.6520, valid_pr-0.8322
2026-05-18 05:12:45 - INFO - epoch-138, train_loss-0.2271, train_rmse-0.4765, valid_rmse-0.6552, valid_pr-0.8317
2026-05-18 05:15:38 - INFO - epoch-139, train_loss-0.2257, train_rmse-0.4751, valid_rmse-0.6606, valid_pr-0.8295
2026-05-18 05:18:31 - INFO - epoch-140, train_loss-0.2256, train_rmse-0.4750, valid_rmse-0.6522, valid_pr-0.8308
2026-05-18 05:21:25 - INFO - epoch-141, train_loss-0.2258, train_rmse-0.4751, valid_rmse-0.6616, valid_pr-0.8269
2026-05-18 05:24:16 - INFO - epoch-142, train_loss-0.2272, train_rmse-0.4767, valid_rmse-0.6622, valid_pr-0.8263
2026-05-18 05:27:09 - INFO - epoch-143, train_loss-0.2245, train_rmse-0.4738, valid_rmse-0.6680, valid_pr-0.8264
2026-05-18 05:30:02 - INFO - epoch-144, train_loss-0.2233, train_rmse-0.4725, valid_rmse-0.6580, valid_pr-0.8301
2026-05-18 05:32:58 - INFO - epoch-145, train_loss-0.2253, train_rmse-0.4746, valid_rmse-0.6633, valid_pr-0.8301
2026-05-18 05:35:51 - INFO - epoch-146, train_loss-0.2242, train_rmse-0.4735, valid_rmse-0.6566, valid_pr-0.8277
2026-05-18 05:38:44 - INFO - epoch-147, train_loss-0.2203, train_rmse-0.4693, valid_rmse-0.6699, valid_pr-0.8246
2026-05-18 05:41:36 - INFO - epoch-148, train_loss-0.2228, train_rmse-0.4720, valid_rmse-0.6587, valid_pr-0.8283
2026-05-18 05:44:28 - INFO - epoch-149, train_loss-0.2219, train_rmse-0.4711, valid_rmse-0.6621, valid_pr-0.8286
2026-05-18 05:47:21 - INFO - epoch-150, train_loss-0.2226, train_rmse-0.4718, valid_rmse-0.6594, valid_pr-0.8264
2026-05-18 05:50:11 - INFO - epoch-151, train_loss-0.2193, train_rmse-0.4683, valid_rmse-0.6524, valid_pr-0.8324
2026-05-18 05:53:01 - INFO - epoch-152, train_loss-0.2217, train_rmse-0.4708, valid_rmse-0.6670, valid_pr-0.8275
2026-05-18 05:55:49 - INFO - epoch-153, train_loss-0.2212, train_rmse-0.4703, valid_rmse-0.6596, valid_pr-0.8303
2026-05-18 05:58:45 - INFO - epoch-154, train_loss-0.2177, train_rmse-0.4665, valid_rmse-0.6655, valid_pr-0.8259
2026-05-18 06:01:46 - INFO - epoch-155, train_loss-0.2186, train_rmse-0.4676, valid_rmse-0.6688, valid_pr-0.8250
2026-05-18 06:04:50 - INFO - epoch-156, train_loss-0.2197, train_rmse-0.4687, valid_rmse-0.6602, valid_pr-0.8263
2026-05-18 06:07:56 - INFO - epoch-157, train_loss-0.2191, train_rmse-0.4680, valid_rmse-0.6615, valid_pr-0.8289
2026-05-18 06:10:58 - INFO - epoch-158, train_loss-0.2166, train_rmse-0.4654, valid_rmse-0.6704, valid_pr-0.8291
2026-05-18 06:13:59 - INFO - epoch-159, train_loss-0.2171, train_rmse-0.4659, valid_rmse-0.6604, valid_pr-0.8303
2026-05-18 06:17:02 - INFO - epoch-160, train_loss-0.2160, train_rmse-0.4648, valid_rmse-0.6547, valid_pr-0.8295
2026-05-18 06:20:01 - INFO - epoch-161, train_loss-0.2154, train_rmse-0.4641, valid_rmse-0.6580, valid_pr-0.8281
2026-05-18 06:23:02 - INFO - epoch-162, train_loss-0.2174, train_rmse-0.4662, valid_rmse-0.6550, valid_pr-0.8301
2026-05-18 06:26:11 - INFO - epoch-163, train_loss-0.2168, train_rmse-0.4656, valid_rmse-0.6619, valid_pr-0.8270
2026-05-18 06:29:17 - INFO - epoch-164, train_loss-0.2154, train_rmse-0.4641, valid_rmse-0.6601, valid_pr-0.8279
2026-05-18 06:32:10 - INFO - epoch-165, train_loss-0.2130, train_rmse-0.4615, valid_rmse-0.6579, valid_pr-0.8305
2026-05-18 06:35:06 - INFO - epoch-166, train_loss-0.2146, train_rmse-0.4633, valid_rmse-0.6569, valid_pr-0.8304
2026-05-18 06:37:57 - INFO - epoch-167, train_loss-0.2147, train_rmse-0.4633, valid_rmse-0.6569, valid_pr-0.8301
2026-05-18 06:40:49 - INFO - epoch-168, train_loss-0.2123, train_rmse-0.4608, valid_rmse-0.6597, valid_pr-0.8297
2026-05-18 06:43:43 - INFO - epoch-169, train_loss-0.2115, train_rmse-0.4598, valid_rmse-0.6619, valid_pr-0.8292
2026-05-18 06:46:47 - INFO - epoch-170, train_loss-0.2137, train_rmse-0.4622, valid_rmse-0.6517, valid_pr-0.8337
2026-05-18 06:49:46 - INFO - epoch-171, train_loss-0.2133, train_rmse-0.4618, valid_rmse-0.6601, valid_pr-0.8309
2026-05-18 06:52:49 - INFO - epoch-172, train_loss-0.2134, train_rmse-0.4620, valid_rmse-0.6607, valid_pr-0.8288
2026-05-18 06:55:53 - INFO - epoch-173, train_loss-0.2130, train_rmse-0.4616, valid_rmse-0.6629, valid_pr-0.8289
2026-05-18 06:58:47 - INFO - epoch-174, train_loss-0.2117, train_rmse-0.4601, valid_rmse-0.6663, valid_pr-0.8257
2026-05-18 07:01:40 - INFO - epoch-175, train_loss-0.2139, train_rmse-0.4625, valid_rmse-0.6757, valid_pr-0.8285
2026-05-18 07:04:46 - INFO - epoch-176, train_loss-0.2113, train_rmse-0.4597, valid_rmse-0.6515, valid_pr-0.8312
2026-05-18 07:07:44 - INFO - epoch-177, train_loss-0.2106, train_rmse-0.4589, valid_rmse-0.6704, valid_pr-0.8235
2026-05-18 07:10:43 - INFO - epoch-178, train_loss-0.2111, train_rmse-0.4595, valid_rmse-0.6468, valid_pr-0.8329
2026-05-18 07:13:42 - INFO - epoch-179, train_loss-0.2080, train_rmse-0.4560, valid_rmse-0.6511, valid_pr-0.8310
2026-05-18 07:16:42 - INFO - epoch-180, train_loss-0.2118, train_rmse-0.4602, valid_rmse-0.6617, valid_pr-0.8258
2026-05-18 07:19:32 - INFO - epoch-181, train_loss-0.2099, train_rmse-0.4582, valid_rmse-0.6673, valid_pr-0.8245
2026-05-18 07:22:31 - INFO - epoch-182, train_loss-0.2078, train_rmse-0.4559, valid_rmse-0.6601, valid_pr-0.8275
2026-05-18 07:25:25 - INFO - epoch-183, train_loss-0.2088, train_rmse-0.4569, valid_rmse-0.6668, valid_pr-0.8280
2026-05-18 07:28:18 - INFO - epoch-184, train_loss-0.2076, train_rmse-0.4556, valid_rmse-0.6765, valid_pr-0.8260
2026-05-18 07:31:13 - INFO - epoch-185, train_loss-0.2089, train_rmse-0.4570, valid_rmse-0.6596, valid_pr-0.8296
2026-05-18 07:34:13 - INFO - epoch-186, train_loss-0.2077, train_rmse-0.4557, valid_rmse-0.6549, valid_pr-0.8284
2026-05-18 07:37:15 - INFO - epoch-187, train_loss-0.2067, train_rmse-0.4547, valid_rmse-0.6843, valid_pr-0.8237
2026-05-18 07:40:06 - INFO - epoch-188, train_loss-0.2083, train_rmse-0.4564, valid_rmse-0.6534, valid_pr-0.8303
2026-05-18 07:43:09 - INFO - epoch-189, train_loss-0.2055, train_rmse-0.4533, valid_rmse-0.6510, valid_pr-0.8334
2026-05-18 07:46:10 - INFO - epoch-190, train_loss-0.2078, train_rmse-0.4558, valid_rmse-0.6676, valid_pr-0.8308
2026-05-18 07:49:08 - INFO - epoch-191, train_loss-0.2060, train_rmse-0.4538, valid_rmse-0.6596, valid_pr-0.8308
2026-05-18 07:52:11 - INFO - epoch-192, train_loss-0.2061, train_rmse-0.4540, valid_rmse-0.6519, valid_pr-0.8303
2026-05-18 07:55:11 - INFO - epoch-193, train_loss-0.2059, train_rmse-0.4537, valid_rmse-0.6584, valid_pr-0.8304
2026-05-18 07:58:09 - INFO - epoch-194, train_loss-0.2057, train_rmse-0.4536, valid_rmse-0.6513, valid_pr-0.8317
2026-05-18 08:01:02 - INFO - epoch-195, train_loss-0.2044, train_rmse-0.4522, valid_rmse-0.6596, valid_pr-0.8262
2026-05-18 08:03:59 - INFO - epoch-196, train_loss-0.2042, train_rmse-0.4518, valid_rmse-0.6537, valid_pr-0.8298
2026-05-18 08:07:04 - INFO - epoch-197, train_loss-0.2041, train_rmse-0.4518, valid_rmse-0.6574, valid_pr-0.8301
2026-05-18 08:10:01 - INFO - epoch-198, train_loss-0.2055, train_rmse-0.4533, valid_rmse-0.6474, valid_pr-0.8329
2026-05-18 08:12:58 - INFO - epoch-199, train_loss-0.2054, train_rmse-0.4532, valid_rmse-0.6756, valid_pr-0.8254
2026-05-18 08:15:54 - INFO - epoch-200, train_loss-0.2032, train_rmse-0.4508, valid_rmse-0.6606, valid_pr-0.8317
2026-05-18 08:18:44 - INFO - epoch-201, train_loss-0.2025, train_rmse-0.4500, valid_rmse-0.6626, valid_pr-0.8288
2026-05-18 08:21:39 - INFO - epoch-202, train_loss-0.2026, train_rmse-0.4501, valid_rmse-0.6637, valid_pr-0.8309
