2026-05-16 21:38:22 - INFO - train: 180887, valid: 7703, test: 20170
2026-05-17 01:48:34 - INFO - epoch-77, train_loss-0.2774, train_rmse-0.5267, valid_rmse-0.6696, valid_pr-0.8224
2026-05-17 01:51:24 - INFO - epoch-78, train_loss-0.2782, train_rmse-0.5275, valid_rmse-0.6699, valid_pr-0.8217
2026-05-17 01:54:14 - INFO - epoch-79, train_loss-0.2771, train_rmse-0.5264, valid_rmse-0.6785, valid_pr-0.8190
2026-05-17 01:57:11 - INFO - epoch-80, train_loss-0.2759, train_rmse-0.5253, valid_rmse-0.6708, valid_pr-0.8241
2026-05-17 02:00:04 - INFO - epoch-81, train_loss-0.2740, train_rmse-0.5235, valid_rmse-0.6839, valid_pr-0.8225
2026-05-17 02:03:03 - INFO - epoch-82, train_loss-0.2724, train_rmse-0.5219, valid_rmse-0.6718, valid_pr-0.8181
2026-05-17 02:06:00 - INFO - epoch-83, train_loss-0.2716, train_rmse-0.5211, valid_rmse-0.6734, valid_pr-0.8213
2026-05-17 02:08:52 - INFO - epoch-84, train_loss-0.2697, train_rmse-0.5193, valid_rmse-0.6821, valid_pr-0.8203
2026-05-17 02:11:41 - INFO - epoch-85, train_loss-0.2717, train_rmse-0.5213, valid_rmse-0.6690, valid_pr-0.8253
2026-05-17 02:14:29 - INFO - epoch-86, train_loss-0.2690, train_rmse-0.5186, valid_rmse-0.6676, valid_pr-0.8251
2026-05-17 02:17:20 - INFO - epoch-87, train_loss-0.2675, train_rmse-0.5172, valid_rmse-0.6633, valid_pr-0.8258
2026-05-17 02:20:13 - INFO - epoch-88, train_loss-0.2665, train_rmse-0.5162, valid_rmse-0.6789, valid_pr-0.8266
2026-05-17 02:23:05 - INFO - epoch-89, train_loss-0.2645, train_rmse-0.5143, valid_rmse-0.6695, valid_pr-0.8238
2026-05-17 02:25:55 - INFO - epoch-90, train_loss-0.2628, train_rmse-0.5126, valid_rmse-0.6672, valid_pr-0.8222
